A0,A1,A2,A3
9.597999572753906,0,0,0
9.593999862670898,0,0,0
9.630999565124512,0,0,0
9.61299991607666,0,0,0
9.630999565124512,0,0,0
9.574999809265137,0,0,0
9.579999923706055,0,0,0
9.602999687194824,0,0,0
9.626999855041504,0,0,0
9.597999572753906,0,0,0
9.640999794006348,0,0,0
9.607999801635742,0,0,0
9.63599967956543,0,0,0
9.616999626159668,0,0,0
9.565999984741211,0,0,0
9.640999794006348,0,0,0
9.621999740600586,0,0,0
9.607999801635742,0,0,0
9.630999565124512,0,0,0
9.621999740600586,0,0,0
9.63599967956543,0,0,0
9.607999801635742,0,0,0
9.602999687194824,0,0,0
9.58899974822998,0,0,0
9.583999633789062,0,0,0
9.630999565124512,0,0,0
9.560999870300293,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.579999923706055,0,0,0
9.61299991607666,0,0,0
9.63599967956543,0,0,0
9.560999870300293,0,0,0
9.621999740600586,0,0,0
9.574999809265137,0,0,0
9.602999687194824,0,0,0
9.58899974822998,0,0,0
9.61299991607666,0,0,0
9.63599967956543,0,0,0
9.630999565124512,0,0,0
9.616999626159668,0,0,0
9.597999572753906,0,0,0
9.626999855041504,0,0,0
9.607999801635742,0,0,0
9.63599967956543,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.626999855041504,0,0,0
9.602999687194824,0,0,0
9.583999633789062,0,0,0
9.640999794006348,0,0,0
9.593999862670898,0,0,0
9.58899974822998,0,0,0
9.569999694824219,0,0,0
9.626999855041504,0,0,0
9.602999687194824,0,0,0
9.640999794006348,0,0,0
9.602999687194824,0,0,0
9.583999633789062,0,0,0
9.569999694824219,0,0,0
9.555999755859375,0,0,0
9.597999572753906,0,0,0
9.63599967956543,0,0,0
9.63599967956543,0,0,0
9.63599967956543,0,0,0
9.630999565124512,0,0,0
9.597999572753906,0,0,0
9.630999565124512,0,0,0
9.602999687194824,0,0,0
9.616999626159668,0,0,0
9.560999870300293,0,0,0
9.645000457763672,0,0,0
9.597999572753906,0,0,0
9.593999862670898,0,0,0
9.626999855041504,0,0,0
9.616999626159668,0,0,0
9.645000457763672,0,0,0
9.579999923706055,0,0,0
9.61299991607666,0,0,0
9.579999923706055,0,0,0
9.555999755859375,0,0,0
9.583999633789062,0,0,0
9.63599967956543,0,0,0
9.616999626159668,0,0,0
9.61299991607666,0,0,0
9.663999557495117,0,0,0
9.583999633789062,0,0,0
9.630999565124512,0,0,0
9.621999740600586,0,0,0
9.607999801635742,0,0,0
9.645000457763672,0,0,0
9.621999740600586,0,0,0
9.607999801635742,0,0,0
9.58899974822998,0,0,0
9.569999694824219,0,0,0
9.583999633789062,0,0,0
9.626999855041504,0,0,0
9.58899974822998,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.597999572753906,0,0,0
9.597999572753906,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.626999855041504,0,0,0
9.640999794006348,0,0,0
9.630999565124512,0,0,0
9.569999694824219,0,0,0
9.626999855041504,0,0,0
9.616999626159668,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.602999687194824,0,0,0
9.574999809265137,0,0,0
9.58899974822998,0,0,0
9.593999862670898,0,0,0
9.579999923706055,0,0,0
9.574999809265137,0,0,0
9.602999687194824,0,0,0
9.626999855041504,0,0,0
9.61299991607666,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.61299991607666,0,0,0
9.602999687194824,0,0,0
9.593999862670898,0,0,0
9.565999984741211,0,0,0
9.640999794006348,0,0,0
9.569999694824219,0,0,0
9.626999855041504,0,0,0
9.640999794006348,0,0,0
9.597999572753906,0,0,0
9.583999633789062,0,0,0
9.630999565124512,0,0,0
9.597999572753906,0,0,0
9.61299991607666,0,0,0
9.565999984741211,0,0,0
9.597999572753906,0,0,0
9.649999618530273,0,0,0
9.63599967956543,0,0,0
9.63599967956543,0,0,0
9.579999923706055,0,0,0
9.621999740600586,0,0,0
9.61299991607666,0,0,0
9.602999687194824,0,0,0
9.649999618530273,0,0,0
9.583999633789062,0,0,0
9.597999572753906,0,0,0
9.61299991607666,0,0,0
9.626999855041504,0,0,0
9.616999626159668,0,0,0
9.607999801635742,0,0,0
9.597999572753906,0,0,0
9.583999633789062,0,0,0
9.621999740600586,0,0,0
9.616999626159668,0,0,0
9.626999855041504,0,0,0
9.569999694824219,0,0,0
9.621999740600586,0,0,0
9.58899974822998,0,0,0
9.640999794006348,0,0,0
9.663999557495117,0,0,0
9.579999923706055,0,0,0
9.621999740600586,0,0,0
9.607999801635742,0,0,0
9.574999809265137,0,0,0
9.626999855041504,0,0,0
9.607999801635742,0,0,0
9.593999862670898,0,0,0
9.63599967956543,0,0,0
9.630999565124512,0,0,0
9.593999862670898,0,0,0
9.630999565124512,0,0,0
9.649999618530273,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.63599967956543,0,0,0
9.593999862670898,0,0,0
9.565999984741211,0,0,0
9.616999626159668,0,0,0
9.621999740600586,0,0,0
9.607999801635742,0,0,0
9.593999862670898,0,0,0
9.593999862670898,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.583999633789062,0,0,0
9.61299991607666,0,0,0
9.579999923706055,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.621999740600586,0,0,0
9.63599967956543,0,0,0
9.607999801635742,0,0,0
9.597999572753906,0,0,0
9.61299991607666,0,0,0
9.579999923706055,0,0,0
9.626999855041504,0,0,0
9.621999740600586,0,0,0
9.616999626159668,0,0,0
9.616999626159668,0,0,0
9.621999740600586,0,0,0
9.607999801635742,0,0,0
9.621999740600586,0,0,0
9.626999855041504,0,0,0
9.616999626159668,0,0,0
9.597999572753906,0,0,0
9.593999862670898,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.61299991607666,0,0,0
9.607999801635742,0,0,0
9.583999633789062,0,0,0
9.583999633789062,0,0,0
9.626999855041504,0,0,0
9.61299991607666,0,0,0
9.597999572753906,0,0,0
9.583999633789062,0,0,0
9.61299991607666,0,0,0
9.616999626159668,0,0,0
9.630999565124512,0,0,0
9.58899974822998,0,0,0
9.579999923706055,0,0,0
9.616999626159668,0,0,0
9.61299991607666,0,0,0
9.63599967956543,0,0,0
9.654999732971191,0,0,0
9.626999855041504,0,0,0
9.597999572753906,0,0,0
9.630999565124512,0,0,0
9.593999862670898,0,0,0
9.645000457763672,0,0,0
9.630999565124512,0,0,0
9.63599967956543,0,0,0
9.593999862670898,0,0,0
9.560999870300293,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.659000396728516,0,0,0
9.621999740600586,0,0,0
9.654999732971191,0,0,0
9.602999687194824,0,0,0
9.626999855041504,0,0,0
9.607999801635742,0,0,0
9.640999794006348,0,0,0
9.607999801635742,0,0,0
9.579999923706055,0,0,0
9.574999809265137,0,0,0
9.607999801635742,0,0,0
9.602999687194824,0,0,0
9.593999862670898,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.640999794006348,0,0,0
9.593999862670898,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.58899974822998,0,0,0
9.607999801635742,0,0,0
9.654999732971191,0,0,0
9.565999984741211,0,0,0
9.597999572753906,0,0,0
9.602999687194824,0,0,0
9.630999565124512,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.583999633789062,0,0,0
9.61299991607666,0,0,0
9.58899974822998,0,0,0
9.579999923706055,0,0,0
9.61299991607666,0,0,0
9.597999572753906,0,0,0
9.602999687194824,0,0,0
9.63599967956543,0,0,0
9.607999801635742,0,0,0
9.640999794006348,0,0,0
9.63599967956543,0,0,0
9.579999923706055,0,0,0
9.630999565124512,0,0,0
9.630999565124512,0,0,0
9.630999565124512,0,0,0
9.640999794006348,0,0,0
9.607999801635742,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.597999572753906,0,0,0
9.616999626159668,0,0,0
9.597999572753906,0,0,0
9.593999862670898,0,0,0
9.649999618530273,0,0,0
9.621999740600586,0,0,0
9.630999565124512,0,0,0
9.61299991607666,0,0,0
9.602999687194824,0,0,0
9.630999565124512,0,0,0
9.579999923706055,0,0,0
9.63599967956543,0,0,0
9.593999862670898,0,0,0
9.630999565124512,0,0,0
9.616999626159668,0,0,0
9.616999626159668,0,0,0
9.621999740600586,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.649999618530273,0,0,0
9.583999633789062,0,0,0
9.597999572753906,0,0,0
9.569999694824219,0,0,0
9.607999801635742,0,0,0
9.579999923706055,0,0,0
9.621999740600586,0,0,0
9.616999626159668,0,0,0
9.574999809265137,0,0,0
9.61299991607666,0,0,0
9.569999694824219,0,0,0
9.63599967956543,0,0,0
9.58899974822998,0,0,0
9.58899974822998,0,0,0
9.565999984741211,0,0,0
9.61299991607666,0,0,0
9.607999801635742,0,0,0
9.58899974822998,0,0,0
9.616999626159668,0,0,0
9.61299991607666,0,0,0
9.583999633789062,0,0,0
9.621999740600586,0,0,0
9.579999923706055,0,0,0
9.602999687194824,0,0,0
9.621999740600586,0,0,0
9.579999923706055,0,0,0
9.621999740600586,0,0,0
9.61299991607666,0,0,0
9.630999565124512,0,0,0
9.616999626159668,0,0,0
9.579999923706055,0,0,0
9.630999565124512,0,0,0
9.602999687194824,0,0,0
9.61299991607666,0,0,0
9.616999626159668,0,0,0
9.583999633789062,0,0,0
9.63599967956543,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.602999687194824,0,0,0
9.630999565124512,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.645000457763672,0,0,0
9.626999855041504,0,0,0
9.61299991607666,0,0,0
9.645000457763672,0,0,0
9.626999855041504,0,0,0
9.602999687194824,0,0,0
9.61299991607666,0,0,0
9.593999862670898,0,0,0
9.63599967956543,0,0,0
9.597999572753906,0,0,0
9.654999732971191,0,0,0
9.616999626159668,0,0,0
9.602999687194824,0,0,0
9.621999740600586,0,0,0
9.565999984741211,0,0,0
9.626999855041504,0,0,0
9.616999626159668,0,0,0
9.678000450134277,0,0,0
9.574999809265137,0,0,0
9.61299991607666,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.616999626159668,0,0,0
9.58899974822998,0,0,0
9.630999565124512,0,0,0
9.630999565124512,0,0,0
9.574999809265137,0,0,0
9.607999801635742,0,0,0
9.565999984741211,0,0,0
9.569999694824219,0,0,0
9.58899974822998,0,0,0
9.663999557495117,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.583999633789062,0,0,0
9.593999862670898,0,0,0
9.593999862670898,0,0,0
9.607999801635742,0,0,0
9.583999633789062,0,0,0
9.565999984741211,0,0,0
9.597999572753906,0,0,0
9.63599967956543,0,0,0
9.626999855041504,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.602999687194824,0,0,0
9.621999740600586,0,0,0
9.630999565124512,0,0,0
9.593999862670898,0,0,0
9.602999687194824,0,0,0
9.630999565124512,0,0,0
9.602999687194824,0,0,0
9.58899974822998,0,0,0
9.607999801635742,0,0,0
9.583999633789062,0,0,0
9.616999626159668,0,0,0
9.583999633789062,0,0,0
9.621999740600586,0,0,0
9.555999755859375,0,0,0
9.597999572753906,0,0,0
9.63599967956543,0,0,0
9.602999687194824,0,0,0
9.569999694824219,0,0,0
9.61299991607666,0,0,0
9.583999633789062,0,0,0
9.602999687194824,0,0,0
9.61299991607666,0,0,0
9.560999870300293,0,0,0
9.597999572753906,0,0,0
9.607999801635742,0,0,0
9.616999626159668,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.579999923706055,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.597999572753906,0,0,0
9.645000457763672,0,0,0
9.597999572753906,0,0,0
9.626999855041504,0,0,0
9.607999801635742,0,0,0
9.630999565124512,0,0,0
9.616999626159668,0,0,0
9.63599967956543,0,0,0
9.602999687194824,0,0,0
9.593999862670898,0,0,0
9.607999801635742,0,0,0
9.630999565124512,0,0,0
9.58899974822998,0,0,0
9.649999618530273,0,0,0
9.616999626159668,0,0,0
9.616999626159668,0,0,0
9.602999687194824,0,0,0
9.607999801635742,0,0,0
9.593999862670898,0,0,0
9.579999923706055,0,0,0
9.630999565124512,0,0,0
9.565999984741211,0,0,0
9.593999862670898,0,0,0
9.597999572753906,0,0,0
9.593999862670898,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.574999809265137,0,0,0
9.593999862670898,0,0,0
9.630999565124512,0,0,0
9.621999740600586,0,0,0
9.607999801635742,0,0,0
9.602999687194824,0,0,0
9.579999923706055,0,0,0
9.58899974822998,0,0,0
9.626999855041504,0,0,0
9.616999626159668,0,0,0
9.602999687194824,0,0,0
9.626999855041504,0,0,0
9.654999732971191,0,0,0
9.616999626159668,0,0,0
9.616999626159668,0,0,0
9.621999740600586,0,0,0
9.630999565124512,0,0,0
9.593999862670898,0,0,0
9.565999984741211,0,0,0
9.607999801635742,0,0,0
9.616999626159668,0,0,0
9.61299991607666,0,0,0
9.626999855041504,0,0,0
9.593999862670898,0,0,0
9.621999740600586,0,0,0
9.593999862670898,0,0,0
9.630999565124512,0,0,0
9.63599967956543,0,0,0
9.597999572753906,0,0,0
9.574999809265137,0,0,0
9.621999740600586,0,0,0
9.645000457763672,0,0,0
9.63599967956543,0,0,0
9.621999740600586,0,0,0
9.602999687194824,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.630999565124512,0,0,0
9.640999794006348,0,0,0
9.607999801635742,0,0,0
9.593999862670898,0,0,0
9.649999618530273,0,0,0
9.654999732971191,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.58899974822998,0,0,0
9.593999862670898,0,0,0
9.583999633789062,0,0,0
9.621999740600586,0,0,0
9.574999809265137,0,0,0
9.579999923706055,0,0,0
9.597999572753906,0,0,0
9.61299991607666,0,0,0
9.616999626159668,0,0,0
9.621999740600586,0,0,0
9.61299991607666,0,0,0
9.640999794006348,0,0,0
9.579999923706055,0,0,0
9.583999633789062,0,0,0
9.640999794006348,0,0,0
9.565999984741211,0,0,0
9.621999740600586,0,0,0
9.63599967956543,0,0,0
9.583999633789062,0,0,0
9.597999572753906,0,0,0
9.645000457763672,0,0,0
9.593999862670898,0,0,0
9.61299991607666,0,0,0
9.607999801635742,0,0,0
9.626999855041504,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.583999633789062,0,0,0
9.597999572753906,0,0,0
9.61299991607666,0,0,0
9.63599967956543,0,0,0
9.583999633789062,0,0,0
9.583999633789062,0,0,0
9.621999740600586,0,0,0
9.63599967956543,0,0,0
9.602999687194824,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.626999855041504,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.593999862670898,0,0,0
9.597999572753906,0,0,0
9.607999801635742,0,0,0
9.626999855041504,0,0,0
9.630999565124512,0,0,0
9.630999565124512,0,0,0
9.607999801635742,0,0,0
9.621999740600586,0,0,0
9.61299991607666,0,0,0
9.58899974822998,0,0,0
9.597999572753906,0,0,0
9.597999572753906,0,0,0
9.61299991607666,0,0,0
9.616999626159668,0,0,0
9.574999809265137,0,0,0
9.583999633789062,0,0,0
9.616999626159668,0,0,0
9.630999565124512,0,0,0
9.597999572753906,0,0,0
9.593999862670898,0,0,0
9.58899974822998,0,0,0
9.58899974822998,0,0,0
9.574999809265137,0,0,0
9.58899974822998,0,0,0
9.630999565124512,0,0,0
9.61299991607666,0,0,0
9.626999855041504,0,0,0
9.574999809265137,0,0,0
9.569999694824219,0,0,0
9.621999740600586,0,0,0
9.58899974822998,0,0,0
9.626999855041504,0,0,0
9.602999687194824,0,0,0
9.621999740600586,0,0,0
9.602999687194824,0,0,0
9.616999626159668,0,0,0
9.621999740600586,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.602999687194824,0,0,0
9.574999809265137,0,0,0
9.630999565124512,0,0,0
9.597999572753906,0,0,0
9.574999809265137,0,0,0
9.607999801635742,0,0,0
9.626999855041504,0,0,0
9.597999572753906,0,0,0
9.583999633789062,0,0,0
9.58899974822998,0,0,0
9.616999626159668,0,0,0
9.607999801635742,0,0,0
9.607999801635742,0,0,0
9.602999687194824,0,0,0
9.621999740600586,0,0,0
9.63599967956543,0,0,0
9.597999572753906,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.654999732971191,0,0,0
9.583999633789062,0,0,0
9.593999862670898,0,0,0
9.597999572753906,0,0,0
9.583999633789062,0,0,0
9.63599967956543,0,0,0
9.630999565124512,0,0,0
9.579999923706055,0,0,0
9.607999801635742,0,0,0
9.616999626159668,0,0,0
9.616999626159668,0,0,0
9.593999862670898,0,0,0
9.616999626159668,0,0,0
9.58899974822998,0,0,0
9.58899974822998,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.61299991607666,0,0,0
9.640999794006348,0,0,0
9.626999855041504,0,0,0
9.626999855041504,0,0,0
9.597999572753906,0,0,0
9.58899974822998,0,0,0
9.616999626159668,0,0,0
9.593999862670898,0,0,0
9.621999740600586,0,0,0
9.597999572753906,0,0,0
9.61299991607666,0,0,0
9.574999809265137,0,0,0
9.640999794006348,0,0,0
9.58899974822998,0,0,0
9.640999794006348,0,0,0
9.602999687194824,0,0,0
9.61299991607666,0,0,0
9.616999626159668,0,0,0
9.63599967956543,0,0,0
9.58899974822998,0,0,0
9.61299991607666,0,0,0
9.593999862670898,0,0,0
9.621999740600586,0,0,0
9.597999572753906,0,0,0
9.682999610900879,0,0,0
9.63599967956543,0,0,0
9.616999626159668,0,0,0
9.61299991607666,0,0,0
9.607999801635742,0,0,0
9.58899974822998,0,0,0
9.555999755859375,0,0,0
9.640999794006348,0,0,0
9.560999870300293,0,0,0
9.597999572753906,0,0,0
9.579999923706055,0,0,0
9.560999870300293,0,0,0
9.607999801635742,0,0,0
9.602999687194824,0,0,0
9.630999565124512,0,0,0
9.602999687194824,0,0,0
9.61299991607666,0,0,0
9.593999862670898,0,0,0
9.593999862670898,0,0,0
9.569999694824219,0,0,0
9.61299991607666,0,0,0
9.58899974822998,0,0,0
9.583999633789062,0,0,0
9.58899974822998,0,0,0
9.626999855041504,0,0,0
9.63599967956543,0,0,0
9.593999862670898,0,0,0
9.602999687194824,0,0,0
9.61299991607666,0,0,0
9.630999565124512,0,0,0
9.61299991607666,0,0,0
9.579999923706055,0,0,0
9.574999809265137,0,0,0
9.630999565124512,0,0,0
9.630999565124512,0,0,0
9.602999687194824,0,0,0
9.574999809265137,0,0,0
9.58899974822998,0,0,0
9.597999572753906,0,0,0
9.678000450134277,0,0,0
9.58899974822998,0,0,0
9.63599967956543,0,0,0
9.61299991607666,0,0,0
9.583999633789062,0,0,0
9.616999626159668,0,0,0
9.597999572753906,0,0,0
9.607999801635742,0,0,0
9.569999694824219,0,0,0
9.583999633789062,0,0,0
9.626999855041504,0,0,0
9.579999923706055,0,0,0
9.626999855041504,0,0,0
9.597999572753906,0,0,0
9.593999862670898,0,0,0
9.593999862670898,0,0,0
9.597999572753906,0,0,0
9.630999565124512,0,0,0
9.597999572753906,0,0,0
9.58899974822998,0,0,0
9.58899974822998,0,0,0
9.597999572753906,0,0,0
9.574999809265137,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.583999633789062,0,0,0
9.58899974822998,0,0,0
9.597999572753906,0,0,0
9.579999923706055,0,0,0
9.602999687194824,0,0,0
9.621999740600586,0,0,0
9.593999862670898,0,0,0
9.579999923706055,0,0,0
9.555999755859375,0,0,0
9.565999984741211,0,0,0
9.574999809265137,0,0,0
9.597999572753906,0,0,0
9.583999633789062,0,0,0
9.593999862670898,0,0,0
9.630999565124512,0,0,0
9.616999626159668,0,0,0
9.602999687194824,0,0,0
9.593999862670898,0,0,0
9.602999687194824,0,0,0
9.616999626159668,0,0,0
9.569999694824219,0,0,0
9.569999694824219,0,0,0
9.593999862670898,0,0,0
9.579999923706055,0,0,0
9.654999732971191,0,0,0
9.58899974822998,0,0,0
9.593999862670898,0,0,0
9.583999633789062,0,0,0
9.574999809265137,0,0,0
9.593999862670898,0,0,0
9.574999809265137,0,0,0
9.583999633789062,0,0,0
9.597999572753906,0,0,0
9.597999572753906,0,0,0
9.560999870300293,0,0,0
9.574999809265137,0,0,0
9.616999626159668,0,0,0
9.579999923706055,0,0,0
9.607999801635742,0,0,0
9.602999687194824,0,0,0
9.597999572753906,0,0,0
9.560999870300293,0,0,0
9.63599967956543,0,0,0
9.626999855041504,0,0,0
9.602999687194824,0,0,0
9.630999565124512,0,0,0
9.630999565124512,0,0,0
9.593999862670898,0,0,0
9.61299991607666,0,0,0
9.58899974822998,0,0,0
9.597999572753906,0,0,0
9.621999740600586,0,0,0
9.626999855041504,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.621999740600586,0,0,0
9.626999855041504,0,0,0
9.579999923706055,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.61299991607666,0,0,0
9.621999740600586,0,0,0
9.579999923706055,0,0,0
9.569999694824219,0,0,0
9.607999801635742,0,0,0
9.593999862670898,0,0,0
9.61299991607666,0,0,0
9.583999633789062,0,0,0
9.640999794006348,0,0,0
9.593999862670898,0,0,0
9.569999694824219,0,0,0
9.61299991607666,0,0,0
9.607999801635742,0,0,0
9.602999687194824,0,0,0
9.602999687194824,0,0,0
9.61299991607666,0,0,0
9.560999870300293,0,0,0
9.621999740600586,0,0,0
9.597999572753906,0,0,0
9.61299991607666,0,0,0
9.63599967956543,0,0,0
9.607999801635742,0,0,0
9.593999862670898,0,0,0
9.640999794006348,0,0,0
9.607999801635742,0,0,0
9.630999565124512,0,0,0
9.621999740600586,0,0,0
9.621999740600586,0,0,0
9.616999626159668,0,0,0
9.61299991607666,0,0,0
9.574999809265137,0,0,0
9.616999626159668,0,0,0
9.597999572753906,0,0,0
9.583999633789062,0,0,0
9.616999626159668,0,0,0
9.58899974822998,0,0,0
9.597999572753906,0,0,0
9.583999633789062,0,0,0
9.61299991607666,0,0,0
9.630999565124512,0,0,0
9.579999923706055,0,0,0
9.616999626159668,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.630999565124512,0,0,0
9.616999626159668,0,0,0
9.626999855041504,0,0,0
9.574999809265137,0,0,0
9.616999626159668,0,0,0
9.583999633789062,0,0,0
9.58899974822998,0,0,0
9.574999809265137,0,0,0
9.621999740600586,0,0,0
9.597999572753906,0,0,0
9.593999862670898,0,0,0
9.61299991607666,0,0,0
9.621999740600586,0,0,0
9.597999572753906,0,0,0
9.574999809265137,0,0,0
9.569999694824219,0,0,0
9.583999633789062,0,0,0
9.58899974822998,0,0,0
9.602999687194824,0,0,0
9.621999740600586,0,0,0
9.602999687194824,0,0,0
9.616999626159668,0,0,0
9.607999801635742,0,0,0
9.616999626159668,0,0,0
9.569999694824219,0,0,0
9.579999923706055,0,0,0
9.565999984741211,0,0,0
9.574999809265137,0,0,0
9.602999687194824,0,0,0
9.569999694824219,0,0,0
9.583999633789062,0,0,0
9.61299991607666,0,0,0
9.593999862670898,0,0,0
9.579999923706055,0,0,0
9.649999618530273,0,0,0
9.61299991607666,0,0,0
9.579999923706055,0,0,0
9.597999572753906,0,0,0
9.597999572753906,0,0,0
9.63599967956543,0,0,0
9.607999801635742,0,0,0
9.61299991607666,0,0,0
9.552000045776367,0,0,0
9.607999801635742,0,0,0
9.583999633789062,0,0,0
9.597999572753906,0,0,0
9.560999870300293,0,0,0
9.621999740600586,0,0,0
9.569999694824219,0,0,0
9.607999801635742,0,0,0
9.63599967956543,0,0,0
9.569999694824219,0,0,0
9.630999565124512,0,0,0
9.602999687194824,0,0,0
9.593999862670898,0,0,0
